,EmployerId,Employees,SizeRange,ClientTenure,Industry,ClientStartDate,QuoteDate,Offered,ExistingProducts,NumUniqueProducts,SumPremium
251,452563621,18,10-49 EE,4872,I22,2005-25-08,2018-12-27,ProductX,"Product3,Product1,Product2",3,21945
252,685970503,21,10-49 EE,1798,,2014-04-02,2019-01-07,ProductX,"Product4,Product3,Product1",3,36856
253,419856043,288,100-499 EE,3914,,2008-15-05,2019-02-01,ProductX,Product3,1,14888
254,575793,20,10-49 EE,6401,I27,2000-25-11,2018-06-05,ProductX,"Product3,Product1,Product4",3,12536
255,583244532,11,10-49 EE,6241,I19,2002-22-02,2019-03-26,ProductX,"Product3,Product2,Product1,Product4",4,18872
256,575509445,21,10-49 EE,3188,I11,2010-04-11,2019-07-28,ProductX,"Product3,Product1,Product2",3,23575
257,848285,40,10-49 EE,5258,I20,2004-14-05,2018-10-06,ProductX,"Product3,Product2",2,23615
258,399186396,9,0-9 EE,6608,I22,2001-26-05,2019-06-29,ProductX,"Product2,Product4",2,15811
259,466941248,12,10-49 EE,29489,I27,2099-17-02,2018-05-24,ProductX,"Product3,Product4,Product1,Product2",4,36260
260,129973890,3,0-9 EE,4550,I26,2006-10-09,2019-02-24,ProductX,"Product3,Product1",2,12308
261,641185487,11,10-49 EE,2310,I12,2013-20-02,2019-06-19,ProductX,"Product3,Product1",2,15234
262,664117,22,10-49 EE,4033,I17,2007-07-02,2018-02-22,ProductX,Product2,1,11378
263,687457159,20,10-49 EE,4105,,2008-10-08,2019-11-06,ProductX,"Product4,Product2",2,9029
264,453042990,262,100-499 EE,1287,I23,2015-20-05,2018-11-27,ProductX,Product3,1,12620
265,854381,230,100-499 EE,29064,I15,2098-01-02,2018-07-07,ProductX,"Product2,Product4",2,18638
266,616612788,19,10-49 EE,5208,I22,2004-10-06,2018-09-13,ProductX,"Product2,Product3,Product1",3,27834
267,432282,239,100-499 EE,5189,I12,2003-11-11,2018-01-25,ProductX,"Product3,Product1,Product2",3,22348
268,499878,15,10-49 EE,4241,I19,2006-24-12,2018-08-04,ProductX,"Product1,Product2",2,10005
269,601314,11,10-49 EE,1953,I27,2014-13-04,2019-08-18,ProductX,"Product2,Product3,Product4",3,22460
270,550417,30,10-49 EE,5398,I20,2004-29-10,2019-08-10,ProductX,"Product2,Product1",2,15932
271,507868403,152,100-499 EE,29089,I02,2098-06-03,2018-07-15,ProductX,"Product1,Product4",2,12990
272,421948692,71,50-99 EE,4696,I22,2005-12-12,2018-10-21,ProductX,"Product3,Product1",2,5709
273,571771237,767,500-999 EE,3738,I20,2008-02-07,2018-09-26,ProductX,"Product1,Product4",2,10027
274,666818,17,10-49 EE,1245,I27,2014-03-09,2018-01-30,ProductX,"Product2,Product1,Product4",3,31694
275,557991,58,50-99 EE,5598,I13,2003-11-05,2018-09-07,ProductX,"Product3,Product1,Product4",3,26403
276,275378262,32,10-49 EE,6816,I09,2000-11-06,2019-02-08,ProductX,"Product3,Product1,Product2",3,28431
277,618797531,4,0-9 EE,2037,I23,2014-27-03,2019-10-24,ProductX,"Product3,Product1",2,12442
278,425559909,11,10-49 EE,2305,I12,2013-18-02,2019-06-12,ProductX,"Product2,Product3,Product1",3,30599
279,537182,46,10-49 EE,6638,I27,2001-22-02,2019-04-27,ProductX,"Product3,Product2",2,18328
280,693721790,19,10-49 EE,2493,,2012-30-04,2019-02-26,ProductX,"Product3,Product1,Product2",3,34936
281,556753251,148,100-499 EE,5316,I24,2004-23-10,2019-05-14,ProductX,"Product2,Product4",2,12196
282,620089294,67,50-99 EE,5432,I27,2004-26-03,2019-02-08,ProductX,"Product3,Product1,Product2",3,34855
283,196764753,26,10-49 EE,1062,I27,2016-03-04,2019-03-01,ProductX,"Product4,Product2,Product1",3,32189
284,530383,67,50-99 EE,6478,I01,2001-28-06,2019-03-24,ProductX,"Product3,Product2",2,19289
285,84636842,38,10-49 EE,1462,I22,2014-14-07,2018-07-15,ProductX,"Product3,Product1",2,26200
286,568205725,31,10-49 EE,3842,I20,2007-01-07,2018-01-06,ProductX,"Product1,Product4",2,10288
287,624834,28,10-49 EE,6552,I27,2000-17-06,2018-05-26,ProductX,"Product3,Product4",2,15074
288,247169351,33,10-49 EE,6625,I20,2001-25-03,2019-05-15,ProductX,"Product4,Product3,Product2",3,27541
289,650278015,283,100-499 EE,686,I11,2016-08-10,2018-08-25,ProductX,Product4,1,10840
290,461590,57,50-99 EE,3592,I26,2009-22-04,2019-02-21,ProductX,"Product3,Product1",2,12016
291,578313316,16,10-49 EE,3436,I14,2009-01-09,2019-01-28,ProductX,"Product1,Product4",2,10794
292,643546711,7,0-9 EE,4837,,2005-04-11,2019-02-01,ProductX,"Product3,Product4",2,10622
293,537550487,15,10-49 EE,29460,I27,2099-22-07,2018-11-24,ProductX,Product4,1,3638
294,279528343,22,10-49 EE,28879,I20,2098-11-06,2019-05-18,ProductX,"Product3,Product1,Product2",3,25926
295,817277,30,10-49 EE,1826,I17,2014-27-04,2019-04-27,ProductX,"Product1,Product4",2,15921
296,493797491,46,10-49 EE,4835,I27,2006-12-03,2019-06-07,ProductX,Product1,1,12228
297,197558281,27,10-49 EE,6039,I11,2002-16-03,2018-09-27,ProductX,"Product3,Product1,Product4",3,16904
298,50110974,365,100-499 EE,6319,I18,2002-10-04,2019-07-29,ProductX,"Product2,Product3,Product4",3,19798
299,674504330,31,10-49 EE,4005,I14,2008-17-03,2019-03-05,ProductX,"Product4,Product1",2,19625
300,671323621,19,10-49 EE,2435,,2012-06-01,2018-09-06,ProductX,"Product2,Product3,Product4",3,20656
301,619195143,1765,1000-4999EE,483,I20,2016-01-11,2018-02-27,ProductX,Product4,1,14485
302,620442471,10,10-49 EE,1319,,2015-19-03,2018-10-28,ProductX,"Product3,Product1,Product4",3,14093
303,450722852,10,10-49 EE,6135,I02,2002-20-05,2019-03-07,ProductX,"Product1,Product2",2,15801
304,631483,4,0-9 EE,2735,,2011-02-03,2018-08-27,ProductX,"Product2,Product1,Product4",3,19407
305,679167317,3,0-9 EE,4947,,2004-04-12,2018-06-21,ProductX,Product4,1,9925
306,705704890,12,10-49 EE,4684,,2006-24-10,2019-08-21,ProductX,"Product4,Product2,Product1",3,21579
307,316545446,16,10-49 EE,29501,I19,2099-10-02,2018-05-05,ProductX,"Product3,Product1,Product2",3,25651
308,603270237,24,10-49 EE,29295,I20,2099-12-08,2019-05-29,ProductX,"Product2,Product3,Product1,Product4",4,19835
309,552918926,47,10-49 EE,28933,I21,2098-20-09,2019-07-04,ProductX,"Product3,Product1",2,20912
310,485788506,15,10-49 EE,28791,I25,2098-12-05,2019-07-15,ProductX,"Product2,Product1,Product4",3,18466
311,830110,18,10-49 EE,5690,I25,2003-07-08,2019-03-06,ProductX,"Product3,Product2",2,19335
312,304473490,39,10-49 EE,1058,I11,2016-08-06,2019-05-02,ProductX,"Product3,Product2",2,20587
313,821500,121,100-499 EE,3500,I15,2010-21-04,2019-11-20,ProductX,"Product3,Product4",2,23461
314,331796217,114,100-499 EE,7057,I20,2000-01-08,2019-11-27,ProductX,"Product3,Product1,Product4",3,9192
315,669297610,30,10-49 EE,6473,,2000-07-06,2018-02-26,ProductX,Product3,1,19702
316,737964,28,10-49 EE,5851,I20,2002-13-07,2018-07-20,ProductX,"Product3,Product1",2,12356
317,495103040,410,100-499 EE,3228,I22,2010-24-11,2019-09-26,ProductX,"Product4,Product2,Product1",3,37009
318,669117,30,10-49 EE,1027,I20,2016-08-01,2018-10-31,ProductX,"Product2,Product4",2,8762
319,622867017,98,50-99 EE,6558,I12,2000-09-10,2018-09-23,ProductX,"Product2,Product1,Product4",3,27313
320,621348631,39,10-49 EE,589,I22,2016-20-09,2018-05-02,ProductX,"Product4,Product1,Product2",3,25125
321,557584,10,10-49 EE,2921,I27,2011-07-10,2019-10-06,ProductX,"Product4,Product2",2,23794
322,421965271,25,10-49 EE,1363,I27,2015-28-02,2018-11-22,ProductX,"Product2,Product1",2,17158
323,802677,56,50-99 EE,5763,I20,2002-05-09,2018-06-16,ProductX,"Product4,Product3,Product1,Product2",4,23906
324,598879565,19,10-49 EE,4537,I23,2006-17-07,2018-12-18,ProductX,"Product3,Product2",2,16485
325,841102,146,100-499 EE,4279,I01,2007-23-04,2019-01-09,ProductX,"Product1,Product2",2,17256
326,454445,42,10-49 EE,4664,I23,2005-21-11,2018-08-29,ProductX,"Product2,Product1",2,7663
327,403772313,57,50-99 EE,5760,I20,2003-19-05,2019-02-24,ProductX,"Product4,Product3,Product1,Product2",4,23374
328,639067,46,10-49 EE,5352,I20,2004-28-06,2019-02-22,ProductX,"Product4,Product1,Product2",3,24832
329,614333721,14,10-49 EE,6026,I11,2002-16-10,2019-04-16,ProductX,"Product3,Product2,Product1,Product4",4,15383
330,205509504,2,0-9 EE,2775,I07,2010-09-09,2018-04-15,ProductX,"Product3,Product1",2,12850
331,366089540,28,10-49 EE,4634,I20,2006-18-10,2019-06-26,ProductX,"Product1,Product2",2,13443
332,395379321,77,50-99 EE,4695,,2006-24-05,2019-04-01,ProductX,"Product4,Product2",2,21001
333,457072,2202,1000-4999EE,6169,I25,2002-11-08,2019-07-02,ProductX,"Product2,Product3,Product4",3,35728
334,616771267,109,100-499 EE,4166,I12,2006-11-10,2018-03-08,ProductX,"Product2,Product1,Product4",3,26943
335,79852704,102,100-499 EE,3897,I27,2008-11-12,2019-08-13,ProductX,"Product3,Product4",2,14859
336,659945326,33,10-49 EE,5188,I13,2005-17-01,2019-04-02,ProductX,"Product4,Product3,Product2",3,15555
337,505762474,46,10-49 EE,2547,I20,2011-21-12,2018-12-11,ProductX,"Product3,Product1,Product2",3,29939
338,215664972,17,10-49 EE,1584,I22,2013-13-11,2018-03-16,ProductX,"Product2,Product3,Product1",3,17198
339,698947515,19,10-49 EE,1191,,2016-01-07,2019-10-05,ProductX,"Product4,Product3,Product2",3,12707
340,205444350,19,10-49 EE,2102,I27,2013-09-09,2019-06-12,ProductX,"Product2,Product1",2,14173
341,75520876,7,0-9 EE,2247,I19,2012-30-01,2018-03-26,ProductX,"Product3,Product1,Product4",3,23411
342,394119125,107,100-499 EE,2522,I22,2011-12-04,2018-03-08,ProductX,"Product4,Product1,Product2",3,18491
343,387352581,16,10-49 EE,3515,I11,2009-19-01,2018-09-04,ProductX,"Product4,Product2,Product1",3,32040
344,575245926,43,10-49 EE,5133,I12,2005-13-03,2019-04-02,ProductX,Product2,1,10188
345,396019880,49,10-49 EE,3466,I21,2008-24-10,2018-04-21,ProductX,"Product1,Product2",2,16245
346,629908,20,10-49 EE,6168,I23,2003-03-02,2019-12-24,ProductX,"Product2,Product3,Product4",3,10041
347,689477473,40,10-49 EE,5399,,2003-26-05,2018-03-07,ProductX,"Product2,Product1,Product4",3,33131
348,610439545,162,100-499 EE,2229,I13,2012-04-05,2018-06-11,ProductX,"Product2,Product3,Product4",3,21015
349,744510,9,0-9 EE,2928,I15,2011-07-04,2019-04-13,ProductX,"Product4,Product2,Product3,Product1",4,26544
350,403882754,149,100-499 EE,28719,I20,2098-30-05,2019-10-13,ProductX,"Product3,Product4",2,17797
351,543757600,26,10-49 EE,5674,I12,2003-07-09,2019-03-21,ProductX,"Product3,Product1",2,16550
352,452447,57,50-99 EE,4985,I27,2004-25-11,2018-07-20,ProductX,"Product3,Product1",2,12680
353,451292,12,10-49 EE,3812,,2008-28-05,2018-11-04,ProductX,"Product3,Product1",2,12636
354,478611,22,10-49 EE,28755,I20,2098-08-05,2019-08-16,ProductX,"Product3,Product2",2,17553
355,701214645,44,10-49 EE,2338,,2013-15-07,2019-12-09,ProductX,"Product3,Product1,Product2",3,21760
356,441618,38,10-49 EE,4378,I13,2006-11-09,2018-09-06,ProductX,"Product3,Product1",2,24733
357,810755,51,50-99 EE,4360,I13,2006-15-06,2018-05-23,ProductX,"Product2,Product4",2,28987
358,152839440,28,10-49 EE,6586,I11,2001-20-01,2019-02-01,ProductX,"Product2,Product1",2,19075
359,507840000,160,100-499 EE,3074,I11,2010-19-06,2018-11-18,ProductX,"Product2,Product3,Product1,Product4",4,26932
360,311171444,64,50-99 EE,4987,I20,2005-29-07,2019-03-25,ProductX,Product2,1,16360
361,380042321,131,100-499 EE,4178,I21,2007-02-11,2019-04-11,ProductX,"Product4,Product1,Product2",3,16081
362,517095928,11,10-49 EE,6737,I27,2000-21-04,2018-10-01,ProductX,"Product2,Product4",2,11641
363,846020,27,10-49 EE,6858,I12,2000-17-05,2019-02-25,ProductX,"Product2,Product3,Product1,Product4",4,32470
364,541512,7,0-9 EE,3663,I13,2008-14-06,2018-06-25,ProductX,"Product3,Product1",2,18744
365,450495,27,10-49 EE,4706,I25,2005-01-05,2018-03-20,ProductX,"Product4,Product2,Product1",3,20156
366,375687472,5,0-9 EE,6250,I12,2001-29-03,2018-05-09,ProductX,"Product1,Product4",2,17680
367,499316179,40,10-49 EE,4626,I13,2005-23-07,2018-03-23,ProductX,"Product4,Product3,Product2",3,21665
368,333115599,18,10-49 EE,5383,,2003-23-09,2018-06-19,ProductX,"Product3,Product1,Product2",3,21768
369,436788248,40,10-49 EE,1784,I14,2014-24-02,2019-01-13,ProductX,"Product3,Product2",2,9210
370,412265568,17,10-49 EE,2631,I12,2012-09-05,2019-07-23,ProductX,"Product1,Product2",2,4033
371,559247449,29,10-49 EE,4116,I27,2007-20-01,2018-04-28,ProductX,"Product4,Product3,Product2",3,14608
372,617425,8,0-9 EE,29436,I09,2098-12-09,2018-02-08,ProductX,"Product1,Product4",2,29203
373,340233864,482,100-499 EE,6579,I14,2001-30-06,2019-07-05,ProductX,"Product3,Product4",2,13420
374,509984680,15,10-49 EE,519,I17,2016-23-09,2018-02-24,ProductX,"Product2,Product3,Product1,Product4",4,21649
375,276851897,15,10-49 EE,29395,I20,2098-07-08,2018-02-13,ProductX,"Product3,Product1",2,16222
376,366082453,230,100-499 EE,29190,I20,2099-07-04,2019-05-07,ProductX,"Product2,Product3,Product4",3,34563
377,737063,9,0-9 EE,5163,I21,2004-01-03,2018-04-20,ProductX,"Product2,Product1,Product4",3,32867
378,595594738,51,50-99 EE,3678,I20,2008-09-11,2018-12-05,ProductX,"Product4,Product2",2,7956
379,565018,31,10-49 EE,1052,I26,2015-04-05,2018-03-21,ProductX,"Product2,Product1",2,25855
380,515261,164,100-499 EE,29486,I24,2099-17-05,2018-08-24,ProductX,"Product3,Product2",2,29400
381,511422,10,10-49 EE,2480,I23,2012-04-01,2018-10-19,ProductX,"Product3,Product2",2,19108
382,772333,19,10-49 EE,1292,I19,2015-03-11,2019-05-18,ProductX,"Product3,Product1",2,5733
383,669808,16,10-49 EE,6573,I22,2001-01-08,2019-07-31,ProductX,Product2,1,16140
384,701446,15,10-49 EE,6081,I19,2002-14-01,2018-09-08,ProductX,"Product3,Product1,Product4",3,18352
385,561105,19,10-49 EE,2384,I22,2011-30-06,2018-01-08,ProductX,"Product2,Product3,Product1",3,31757
386,491178239,76,50-99 EE,5544,I19,2003-11-03,2018-05-15,ProductX,"Product4,Product2",2,16329
387,488433,18,10-49 EE,738,I23,2016-21-04,2018-04-29,ProductX,"Product1,Product2",2,6632
388,495450,2,0-9 EE,3630,I11,2009-26-03,2019-03-04,ProductX,"Product3,Product1,Product2",3,32038
389,421757979,41,10-49 EE,4052,I25,2007-17-09,2018-10-21,ProductX,"Product2,Product1",2,13956
390,36481490,25,10-49 EE,29246,I20,2099-12-10,2019-09-16,ProductX,"Product3,Product4",2,17544
391,499492,94,50-99 EE,5397,I21,2005-13-02,2019-11-24,ProductX,Product4,1,19516
392,654170,170,100-499 EE,2118,I20,2013-08-04,2019-01-25,ProductX,Product1,1,9970
393,517103983,23,10-49 EE,5431,I13,2004-09-06,2019-04-23,ProductX,"Product4,Product2,Product3,Product1",4,22040
394,521041199,770,500-999 EE,1483,I10,2014-04-09,2018-09-26,ProductX,"Product3,Product1",2,22275
395,554011617,24,10-49 EE,5373,I20,2004-11-09,2019-05-29,ProductX,"Product3,Product1",2,23458
396,510002218,148,100-499 EE,6746,I21,2000-04-03,2018-08-23,ProductX,"Product3,Product4",2,11231
397,674584356,12,10-49 EE,2972,,2010-23-12,2019-02-11,ProductX,"Product3,Product1,Product2",3,38607
398,384592291,59,50-99 EE,2070,I20,2014-09-02,2019-10-11,ProductX,"Product1,Product2",2,10590
399,547021282,25,10-49 EE,28726,I19,2098-14-04,2019-08-21,ProductX,"Product3,Product1",2,18487
400,727357,13,10-49 EE,4129,I11,2006-07-11,2018-02-26,ProductX,"Product3,Product1,Product4",3,15637
401,155180546,23,10-49 EE,1371,I24,2014-04-04,2018-01-04,ProductX,"Product3,Product4",2,21287
402,564891641,92,50-99 EE,967,,2015-02-12,2018-07-26,ProductX,"Product2,Product1",2,10293
403,265755328,25,10-49 EE,6488,I12,2000-22-10,2018-07-28,ProductX,"Product3,Product1,Product2",3,30996
404,530816023,17,10-49 EE,5293,I07,2004-22-11,2019-05-21,ProductX,"Product2,Product3,Product4",3,20329
405,419257884,655,500-999 EE,29130,I01,2098-21-11,2019-02-19,ProductX,"Product4,Product3,Product1",3,22800
406,225710516,93,50-99 EE,4556,I26,2006-14-01,2018-07-06,ProductX,"Product3,Product1,Product4",3,12119
407,685537641,1194,1000-4999EE,1679,,2014-03-12,2019-07-09,ProductX,"Product2,Product3,Product1",3,34306
408,382725893,856,500-999 EE,2662,I20,2011-06-06,2018-09-19,ProductX,"Product3,Product4",2,9073
409,689733599,160,100-499 EE,4109,,2007-20-08,2018-11-19,ProductX,"Product3,Product4",2,14073
410,372613240,281,100-499 EE,3538,I27,2009-11-04,2018-12-18,ProductX,"Product4,Product2,Product1",3,23678
411,609182729,216,100-499 EE,29182,,2098-08-08,2018-09-15,ProductX,"Product3,Product1,Product4",3,21496
412,378275379,55,50-99 EE,1844,I11,2014-11-11,2019-11-29,ProductX,"Product3,Product1",2,24076
413,518302694,13,10-49 EE,1779,I09,2013-22-11,2018-10-06,ProductX,"Product3,Product4,Product1,Product2",4,16648
414,496710039,9,0-9 EE,3544,I27,2009-26-08,2019-05-10,ProductX,"Product2,Product3,Product1,Product4",4,26074
415,625419487,38,10-49 EE,2019,,2012-17-12,2018-06-28,ProductX,"Product4,Product2",2,16946
416,120823879,31,10-49 EE,896,I27,2015-13-09,2018-02-25,ProductX,"Product4,Product3,Product2",3,27012
417,697512001,61,50-99 EE,28871,,2098-03-04,2019-03-18,ProductX,"Product1,Product2",2,26893
418,308388075,2,0-9 EE,1703,I13,2014-21-07,2019-03-20,ProductX,Product3,1,11160
419,646495,13,10-49 EE,1370,I13,2015-10-09,2019-06-11,ProductX,"Product2,Product4",2,7387
420,685762017,43,10-49 EE,6173,,2001-08-05,2018-04-02,ProductX,"Product1,Product4",2,35993
421,658690363,304,100-499 EE,28778,,2098-03-02,2019-04-21,ProductX,"Product3,Product2",2,12862
422,650277980,25,10-49 EE,29146,I13,2099-28-08,2019-11-10,ProductX,"Product2,Product3,Product1",3,9051
423,588271,28,10-49 EE,3975,I20,2007-16-10,2018-09-03,ProductX,"Product3,Product1,Product2",3,14476
424,193062945,130,100-499 EE,28955,I20,2098-31-07,2019-04-22,ProductX,"Product3,Product1",2,5344
425,655894,28,10-49 EE,4061,I27,2008-17-04,2019-05-31,ProductX,"Product3,Product1,Product4",3,17481
426,437703032,91,50-99 EE,4813,I27,2004-04-11,2018-01-08,ProductX,Product1,1,19465
427,567102591,19,10-49 EE,3919,I19,2008-23-09,2019-06-17,ProductX,"Product3,Product4",2,8693
428,666380,83,50-99 EE,29676,I19,2099-10-10,2018-07-11,ProductX,"Product3,Product1,Product2",3,18264
429,378615193,23,10-49 EE,28914,I27,2098-04-07,2019-05-06,ProductX,"Product3,Product4",2,11369
430,272136723,39,10-49 EE,2377,I24,2012-21-04,2018-10-24,ProductX,"Product2,Product4",2,28398
431,397130352,69,50-99 EE,6404,I01,2002-01-05,2019-11-12,ProductX,"Product4,Product3,Product2",3,20353
432,709433,20,10-49 EE,29406,I20,2099-09-07,2019-01-04,ProductX,"Product4,Product1",2,12290
433,324328424,45,10-49 EE,6242,I22,2001-26-12,2019-01-28,ProductX,"Product1,Product4",2,8787
434,558079873,36,10-49 EE,865,,2016-22-02,2018-07-06,ProductX,"Product3,Product1,Product4",3,15886
435,729962,28,10-49 EE,5091,I15,2004-30-01,2018-01-07,ProductX,"Product4,Product2,Product3,Product1",4,18358
436,364633011,13,10-49 EE,636,I22,2016-07-04,2018-01-03,ProductX,"Product3,Product1,Product4",3,13882
437,507926,10,10-49 EE,28759,I13,2098-11-07,2019-10-15,ProductX,"Product3,Product1,Product4",3,18773
438,700567245,162,100-499 EE,6061,,2002-21-05,2018-12-24,ProductX,"Product3,Product1,Product4",3,29424
439,469523,19,10-49 EE,29493,I21,2099-06-11,2019-02-06,ProductX,"Product4,Product3,Product1",3,15734
440,574935971,14,10-49 EE,3271,I11,2009-10-04,2018-03-25,ProductX,"Product3,Product1,Product2",3,25276
441,791474,507,500-999 EE,1188,I24,2014-05-12,2018-03-07,ProductX,"Product4,Product3,Product2",3,19199
442,44192413,57,50-99 EE,570,I21,2016-15-08,2018-03-08,ProductX,Product2,1,13048
443,503132395,38,10-49 EE,7191,I02,2000-26-01,2019-10-04,ProductX,"Product4,Product3,Product2",3,32619
444,637466,25,10-49 EE,3437,I23,2008-23-10,2018-03-22,ProductX,"Product4,Product1",2,13079
445,309753924,68,50-99 EE,3798,I23,2008-15-06,2018-11-08,ProductX,"Product3,Product1,Product2",3,28177
446,271922959,22,10-49 EE,1855,I27,2013-01-04,2018-04-30,ProductX,"Product4,Product3,Product1,Product2",4,30594
447,414332766,71,50-99 EE,1973,I27,2013-21-05,2018-10-15,ProductX,"Product4,Product3,Product2",3,22591
448,450056428,88,50-99 EE,4295,I20,2006-26-07,2018-04-29,ProductX,"Product3,Product2",2,24244
449,634995507,1,0-9 EE,29154,,2099-09-06,2019-08-14,ProductX,"Product3,Product4",2,10245
450,537562156,31,10-49 EE,3963,I27,2007-21-11,2018-09-27,ProductX,Product1,1,10138
451,34653839,19,10-49 EE,5358,I24,2005-16-03,2019-11-16,ProductX,"Product3,Product4",2,8182
452,318715001,47,10-49 EE,6247,I22,2001-24-01,2018-03-03,ProductX,"Product3,Product2",2,14235
453,627418,242,100-499 EE,5838,I27,2002-21-06,2018-06-15,ProductX,"Product4,Product3,Product1,Product2",4,22512
454,732147,36,10-49 EE,2301,I11,2012-22-02,2018-06-11,ProductX,"Product3,Product1",2,18924
455,486186,24,10-49 EE,4910,I22,2005-25-11,2019-05-06,ProductX,"Product4,Product3,Product2",3,19453
456,686788,436,100-499 EE,6663,I19,2000-23-02,2018-05-22,ProductX,"Product3,Product2",2,9267
457,469068,22,10-49 EE,2273,I27,2013-12-06,2019-09-02,ProductX,"Product3,Product4",2,7628
458,40714529,15,10-49 EE,29736,I27,2099-04-06,2018-01-04,ProductX,"Product4,Product3,Product1",3,19248
459,595505574,9,0-9 EE,1223,,2014-21-09,2018-01-26,ProductX,"Product3,Product4",2,16988
460,568871910,35,10-49 EE,6944,I27,2000-28-10,2019-11-02,ProductX,"Product4,Product2,Product3,Product1",4,21968
461,618291,49,10-49 EE,4438,I20,2006-11-11,2019-01-05,ProductX,"Product2,Product4",2,11620
462,76842598,13,10-49 EE,515,,2016-15-09,2018-02-12,ProductX,"Product2,Product1,Product4",3,43929
463,279732714,57,50-99 EE,7178,I12,2000-18-02,2019-10-14,ProductX,"Product4,Product3,Product2",3,19259
464,629284607,42,10-49 EE,2721,I20,2011-04-08,2019-01-15,ProductX,"Product1,Product2",2,12780
