EmployerId,Employees,Industry,NetworkStrength,ZipCode,ClientStartDate
553989,2,I27,0.5696,88021,02/01/06
840368,10,I16,0.6770,92841,09/30/10
70936635,31,I27,-0.2819,64855,05/13/16
382659445,90,I19,-0.4376,02864,05/31/09
534416,14,I20,-0.2378,01752,12/11/11
512272512,50,,0.6277,95077,04/09/99
36730302,12,I25,0.3418,28387,04/01/10
503754,34,I27,0.1870,68046,06/14/03
326298894,738,I20,0.2785,19112,12/01/08
628891260,13,I13,0.4146,32202,05/28/13
344289997,29,I23,0.6099,04658,12/18/14
516654,454,I25,-0.1375,27514,11/14/12
44617787,16,I12,0.6907,48084,03/13/15
623919,29,I13,-0.0555,02110,10/17/10
457947,40,I12,0.2041,78624,07/08/98
619123311,12,I22,0.4496,94080,08/16/16
686475496,58,,0.1357,38024,02/13/11
441926915,52,I22,0.7062,30035,10/25/13
629367317,9,I24,-0.0555,02109,10/07/08
245847970,448,I23,0.3749,75061,11/11/06
279820802,6,I20,-0.3161,58102,09/15/15
369352345,117,I24,0.3918,10019,02/27/09
611057761,4,I22,0.6770,92620,04/23/16
526295863,121,I19,0.1790,06450,04/13/00
777962,21,I02,0.1056,60601,06/03/09
455061293,23,I27,-0.5883,55902,06/29/03
799822,3,I11,?,01833,08/14/03
685264014,57,I01,0.3918,10020,04/14/14
599835843,54,I27,0.5411,90067,07/06/09
774968,5,I19,0.4542,11968,10/29/06
573551362,2,I23,-0.4309,35209,12/31/11
450865,184,I16,0.1011,77272,04/24/15
33845980,685,I26,0.2147,63010,04/13/11
437916278,15,I22,0.2147,63026,11/16/15
231924243,53,I26,0.1427,64456,05/06/03
349359717,1729,I26,0.3749,75137,12/31/07
819086,3,I14,0.8253,44125,06/18/99
25214021,37,I24,0.3918,10017,04/13/03
671091375,51,I11,0.3413,78735,03/10/11
284198405,4,I20,0.4496,94402,04/20/01
821217,9,I24,-0.1124,55416,05/08/02
650390961,21,,0.1126,46741,11/29/12
352811827,25,I23,-0.3407,31415,04/01/07
642841,40,,0.3749,75201,12/26/07
564328,8,I14,0.4332,20124,11/26/12
557630,24,I20,0.1056,60005,07/10/12
778890,235,I20,-0.0879,18512,12/03/16
725606,22,I12,0.6643,13214,03/28/11
411717103,6,I24,0.1056,60523,01/05/15
193506932,30,I13,0.3918,10018,03/15/14
810775,42,I24,0.1011,77075,03/16/00
579023,16,I19,0.1056,60487,03/09/99
59559104,10,I26,0.5766,43221,02/23/99
378812569,597,I26,-0.1242,07649,08/09/14
810561,23,I26,0.4352,43081,03/28/09
766531,38,I20,-0.2127,53024,04/28/16
820117,19,I12,0.7132,49546,12/30/10
630179,26,I21,0.7194,33172,04/26/14
669733,54,I20,0.7132,49512,06/08/99
168273835,95,I27,-0.4474,58854,01/17/08
606363,2,I15,0.7062,30084,11/11/04
325952020,23,I27,0.3413,78701,01/16/98
733802,4417,I25,0.2976,23454,12/13/05
620791,25,I13,0.0389,85701,04/17/14
423079267,10,,-0.2862,62278,02/02/15
219529747,12,I10,-0.0604,40509,12/30/00
552398800,18,I27,0.5411,91502,05/14/00
190075511,1083,I23,0.4731,33584,03/27/03
353513930,16,I09,0.6111,84097,08/02/05
788981,8,I14,-0.0176,32611,06/04/10
691930,20,I02,-0.3000,50703,02/05/01
576184,9,I27,0.3749,75251,09/04/04
702691369,186,,0.1839,14420,09/16/06
812850,16,I19,0.7577,94520,04/06/07
626113,53,I11,0.6770,92660,11/21/00
367072426,427,I11,0.6423,98374,04/06/07
748564,7,I15,0.2819,23228,08/20/13
712848,4,I14,0.4985,34236,01/15/02
850221,70,I23,-0.1124,55369,12/17/07
799471,94,I27,0.6859,48085,08/24/03
630836,23,I12,0.7324,46361,08/21/11
548053841,86,,0.2465,45236,03/12/10
707049,27,I27,0.6907,48304,07/05/14
449049,58,I19,-0.2097,15106,03/26/15
369702476,45,I14,0.1056,60523,02/12/13
273802395,23,I20,-0.0294,97114,08/02/09
440176,41,I22,0.0306,53029,05/02/14
617387,173,I20,0.8138,30339,12/27/07
421728085,72,I27,-0.2097,15205,01/23/10
709875,12,I02,-0.2462,53188,11/29/00
679857,2,I15,-0.9377,75602,08/09/01
468275085,18,I22,0.3200,37210,05/26/13
550101257,24,I09,0.2394,02375,03/16/08
497589637,220,I13,-0.4309,35216,04/16/09
204914347,5782,I26,-0.8590,76540,06/22/06
380204432,33,I27,0.6111,84062,07/06/03
493065,10,I02,0.7706,48823,06/15/12
517178,23,I14,0.6297,22314,02/29/04
21359207,23,I12,-0.9347,78539,09/12/98
638602165,15,,-0.3026,31210,06/10/08
520794761,493,I22,0.6928,27610,12/29/99
505697,7,I11,-0.3416,18104,05/05/14
675416075,12,,0.7450,80237,06/09/99
525972325,117,I07,-0.1124,55437,05/23/06
225710574,39,I26,-0.4706,58274,06/04/09
722463,39,I17,-0.8207,56039,03/23/12
774148,4,I27,0.2394,02780,01/27/08
440424,44,I20,-0.2952,62450,01/03/09
158786876,11,I24,-0.3488,73108,03/14/11
580495,38,I21,0.3849,48104,06/29/02
458355,15,I19,-0.7957,36608,03/14/08
700642367,71,,0.2225,21224,10/12/16
733566,1,I11,-0.2724,94941,06/09/02
502133,47,I21,0.6106,48603,09/21/09
489963,15,I17,0.4239,93702,03/30/12
465351,4,I15,-1.2236,35603,03/13/05
463042224,24,I24,0.3918,10111,02/24/14
531710656,137,I17,0.2468,98902,08/20/04
157294701,52,I19,0.6907,48307,02/17/12
497560317,1,I22,0.4125,94085,08/27/03
615889042,31,I27,0.4721,80219,02/17/15
60220000,110,I19,-0.3405,52328,01/31/14
754113,26,I22,0.4228,21701,03/06/00
651952460,75,,0.7289,29485,11/06/14
271314097,18,,0.3112,15931,07/24/07
363582138,301,I20,1.0705,27262,06/06/02
90797669,1125,I13,-0.1124,55402,04/09/03
650278278,270,,0.3918,10019,05/24/10
709826,14,I26,-0.0188,01950,03/17/00
681689333,86,I20,0.5411,91311,09/08/98
686402,21,I22,0.7194,33147,08/01/16
457472433,13,I21,-0.7695,83705,04/02/16
103735654,808,I12,-0.4041,39401,02/19/15
399355250,11,I22,0.0561,53227,01/13/07
536985,41,I27,0.3394,68164,02/12/06
393683788,13,I11,0.5411,90034,05/14/01
533494,27,,0.5276,54650,10/24/16
720187,2,I09,-0.7263,58554,07/12/12
488016,13,I27,0.3777,75029,07/20/08
867798,1080,I27,0.1839,14624,06/15/07
503039,20,I12,0.5114,97062,02/20/00
680235,18,I12,-0.1040,87004,01/10/99
675165884,54,,-0.9377,75606,12/06/16
637205,19,I09,-0.0802,01510,05/03/15
434933,2,I15,-1.0853,35801,06/07/05
671243044,3,,0.4454,93101,08/29/14
215992632,8,,-0.1283,19975,03/10/14
840673,7,I22,-0.1406,60134,06/26/12
519868,86,I27,0.4868,97201,04/14/99
443274,1,I20,0.1895,29483,09/27/08
729782,12,I11,0.2923,20005,12/21/01
645713328,15,I27,0.4125,95113,11/19/99
751797,12,I12,0.3494,10962,02/01/10
699996267,73,,-0.5977,17112,05/09/03
482666,187,I11,-0.4309,35223,01/07/09
576834,9,I12,0.1007,63131,12/21/98
815915,16,I20,0.0389,85705,06/08/99
529374900,48,I27,0.2014,06470,04/09/05
453506,24,I21,0.5958,55379,02/22/03
635357722,623,,-0.0971,64116,02/12/15
13350121,2,I27,0.5411,90028,08/20/02
635179505,9,I20,0.2491,54241,09/16/05
507764100,35,I22,0.1790,06477,08/06/01
445070,16,I15,-0.4004,17401,12/07/16
468250,6,I20,0.4125,94085,05/11/15
626978396,30,,0.3749,75081,07/04/05
610344,15,I16,-0.2262,77904,11/28/98
732128,17,I12,0.1839,14626,10/03/07
609204697,1721,I21,0.8091,12601,12/14/14
223217714,134,I23,0.3918,10012,06/07/16
158641321,7,I22,0.1490,75034,08/31/11
662396095,10,,-0.1254,36801,02/20/98
556426,16,I26,0.2923,20017,09/19/10
692146509,22,,0.8877,80216,01/27/98
456837817,197,I27,0.2542,42301,12/08/06
788370,6,I27,0.4721,80203,02/22/10
34654246,40,I09,0.1007,63017,03/02/11
695439872,2228,,0.1815,60181,08/31/10
486282,23,I27,0.1211,13601,05/06/16
620454,45,I22,0.5411,91605,08/01/12
491452439,617,I27,0.7075,33071,12/10/02
729030,61,I20,0.3866,55102,05/22/02
519688,11,I27,0.2935,19901,10/31/03
535214,28,I14,0.5766,43219,08/03/09
615673390,6,I22,-1.6766,77523,12/30/11
551819,3,I27,-1.0276,17340,11/03/99
249576292,9,I23,0.2920,85029,04/24/15
723796,75,I23,0.2408,83854,08/20/05
282000201,112,I27,-0.6146,60954,06/10/01
52963381,15,I24,0.2923,20036,12/11/99
575244636,63,I19,0.7381,95492,11/29/04
688783,14,I27,0.6770,92653,12/07/09
569195974,30,I19,0.6648,14228,10/10/05
694126046,11,,?,?,02/20/00
650278212,94,I12,1.0891,30501,05/23/16
729642,16,I13,0.5768,11793,01/30/99
640852736,66,,0.1805,76106,10/03/12
618913,2,I12,0.1640,40403,08/16/14
25258329,10,I27,0.8483,92561,07/07/12
44605901,13,I02,0.6284,92108,11/27/16
700822,61,I27,0.1056,60067,06/25/16
868537,37,I14,0.1126,46825,05/01/04
811279,14,I11,0.6297,22314,12/14/98
528767,2,,0.1183,08619,12/03/04
931880,4,I27,0.7062,30326,01/11/15
405863812,3,I20,-0.9374,36037,02/27/01
277370007,82,I27,-0.5999,04043,06/11/08
645251,1,I14,0.1839,14623,10/21/03
596688175,92,I23,0.0811,83202,09/25/02
507783311,16,I11,0.9319,80403,03/23/01
46024337,1344,I22,0.2229,38103,12/15/08
731469,46,I11,0.4332,22102,07/08/03
486963452,42,I02,0.6284,92123,03/02/00
696376538,202,,-0.0348,46268,05/03/03
820643,5,I11,0.3918,10013,12/01/08
342392330,20,I11,0.4731,33511,06/10/08
689172600,6,,0.5411,90064,05/20/03
577459,11,I20,0.4798,01040,04/17/13
307370726,26,I22,0.2920,85260,07/29/98
241792459,33,I20,0.7818,45449,06/02/02
162079618,83,I12,0.2259,21401,05/07/08
755801,61,I12,-0.0078,31088,05/03/03
703130,32,I13,0.7129,48207,08/24/08
843179,20,I15,0.7194,33134,05/23/06
393628150,222,I14,0.4896,84107,08/15/11
144134289,6,I11,0.3918,10013,08/16/03
517052,25,I23,0.7132,49504,05/26/09
530500989,11,I20,-0.4394,95482,07/25/08
281422713,32,I07,-0.7762,57108,06/08/14
408505254,10,I27,-0.7607,28602,10/26/09
269690237,68,I19,-1.0294,54880,05/03/14
770256,85,I26,-0.0973,12759,04/11/02
601722,10,,-0.0432,62025,12/06/98
626567,9,I20,0.0115,67337,08/13/06
300512128,372,I21,-0.2482,15342,11/07/02
720408,10,,0.2363,33850,12/26/12
428958058,19,I23,0.2259,21409,10/14/09
48097641,247,I27,-0.2294,29646,06/02/05
778528,8,I27,-0.1541,67460,09/06/14
318761369,1,I27,0.6254,22601,01/31/09
483612713,9,I24,0.3413,78746,10/22/98
317294915,28,I20,0.3918,10013,06/14/16
597553316,33,I02,0.3493,19063,11/12/03
400173727,26,I11,0.4125,95054,11/23/10
357080382,47,I01,0.0269,38425,09/25/98
866422,81,I20,0.2014,06902,01/12/00
638569,6,I16,0.3749,75244,01/26/13
788635,19,I19,0.7132,49345,01/07/11
81835364,38,I22,0.8483,92879,01/29/08
811236,20,I22,0.6907,48390,03/26/00
638000437,3,I13,0.7286,33701,02/18/98
614604,19,I27,-1.0826,74074,04/25/00
830888,22,I07,0.1011,77057,08/23/04
119118351,19,I02,0.4381,08057,03/24/07
491115,16,I16,0.6887,96813,01/14/99
566773,8,I07,0.1281,02601,11/23/15
478334,27,I02,0.0558,94014,08/31/11
768169,15,I22,0.1011,77379,03/23/10
103323908,5,I22,-0.9146,55987,06/26/16
739080,75,I19,-0.3161,58078,10/19/00
707115428,36,,-0.0671,48430,09/10/07
625995,14,I23,0.0849,99501,09/20/04
344715597,13,I14,0.2923,20036,08/06/10
134979054,38,I21,-1.3498,23924,11/21/04
521035,10,I23,-0.9347,78577,08/10/01
496880,9,I26,-0.1124,55404,03/14/98
455298411,5,I27,0.5411,90275,01/11/07
440284,15,I24,0.7818,45408,03/13/01
127236288,12,I27,0.7686,49684,01/22/99
430256595,49,I14,-0.5468,30540,05/05/04
644796,7,I07,-0.2453,19610,02/19/12
545874,2,I22,0.7075,33324,04/24/09
552826970,5158,I23,0.2208,37919,06/28/10
174582525,4,,0.2920,85254,12/28/14
845309,151,I22,0.1273,02379,03/03/13
315855315,11,I24,-0.0802,01581,12/03/01
369776566,43,I16,0.1056,60026,02/05/04
710385,75,I24,0.1056,60602,11/19/04
476359,31,I12,0.5957,93065,12/10/99
837764,2,I02,0.8190,30092,10/17/03
496011,27,I24,0.1056,60654,01/23/10
498510055,285,I19,0.8253,44131,04/01/13
80280365,17,I24,0.5411,91106,12/13/99
442126101,8,I15,0.4552,97301,08/18/09
533221347,14,I11,0.2014,06840,08/12/03
58591818,21,I24,-0.0958,05602,07/02/03
641657,23,I12,-0.0319,35406,07/07/06
187199462,1,I10,0.5411,90016,11/07/04
450849,52,I15,-1.0276,17019,01/17/01
631172,80,I20,0.6928,27610,11/05/13
513681,24,I13,0.1056,60654,01/04/15
105917503,538,I12,0.7075,33323,01/24/14
437749346,120,I24,0.1011,77027,11/29/11
52531662,4,I13,0.2965,20878,07/08/11
601754,17,I15,-0.2097,15238,07/09/14
814834,35,I11,-0.0555,02114,12/26/00
53967876,23,I02,0.6770,92677,11/13/05
674848607,19,,0.5491,56360,07/26/01
499687502,139,I26,-0.4502,97470,05/19/09
534950,2,I13,0.5411,90210,12/14/99
504915,107,I15,-0.6440,68508,10/04/08
664320958,14,,?,30525,11/08/06
868530,159,I21,0.1056,60601,06/30/02
497083448,16,,0.6928,27529,01/26/10
485969,14,I19,-0.3405,52402,07/18/99
676846944,59,,0.1056,60654,02/17/11
793074,7,,-0.6589,04096,01/24/04
233005619,88,I20,0.5165,28144,05/17/07
711351,10,I09,-0.1467,20186,03/21/01
469148,6,I20,0.1615,50010,05/07/09
50062553,36,I02,-0.8657,27408,05/26/10
721241,19,I02,0.1052,28713,07/24/04
455560811,43,I24,0.5411,90014,07/27/12
744893,26,I25,0.8138,30008,01/03/14
50958910,36,I10,0.5355,22405,05/08/04
262017046,8,I22,1.0284,30297,05/07/00
129354429,22,I02,-0.3488,73118,01/02/98
832588,4,I11,0.4721,80033,12/05/05
810761,2,I23,0.0031,19312,04/22/14
356863576,6,I20,-0.1424,60069,10/27/04
578494876,33,I20,0.4460,49201,06/22/98
697808,17,I27,0.2630,12534,10/10/11
651989,17,I12,0.2965,20707,01/14/02
251664259,1668,I20,0.1108,03801,05/09/01
689523,29,I22,1.2193,43551,06/18/14
819960,15,I27,-0.2378,02458,07/11/03
388798541,97,I15,-0.8034,53583,08/16/02
650980,12,I01,0.7764,38655,08/17/06
66573941,11,I14,0.5411,91311,08/26/05
502132344,85,,0.6117,40202,12/25/98
226067187,22,I13,0.4271,55025,01/12/03
171333268,11,I27,0.4928,78640,05/20/08
660039,29,I15,-0.6413,82601,08/02/13
506800202,22,I27,0.8537,94704,12/12/10
552631,2,I12,0.3413,71105,05/06/01
547151721,22,I27,0.1815,60174,04/02/12
701966,29,I25,-0.4355,75455,10/17/08
614828,20,I22,0.6277,95060,10/13/00
464631767,15,I25,-0.6972,79836,11/11/09
641449,14,I24,0.5411,90501,07/02/04
350144371,76,I19,0.4896,84081,04/11/99
671915127,130,I25,-0.1242,07450,02/01/15
650756,35,I20,0.8877,80022,06/30/13
48824456,9,,0.0558,94107,06/24/16
777095,23,I15,0.0587,23462,08/24/15
773443,84,I22,0.3918,10036,05/05/14
685512,27,I13,0.2014,06901,06/02/11
483017,5,,-0.0333,06033,10/01/15
640512,7,I20,0.7734,38012,08/13/11
700232,42,I22,-0.1963,02888,08/30/04
284248635,14,I14,-0.3581,16635,12/15/03
499005666,2,I13,-0.0801,07005,04/26/15
342135422,14,I23,0.1815,60563,07/06/10
228443524,32,I24,-0.0574,15658,05/23/02
822694,16,I22,0.4332,22153,09/12/09
714241,46,I12,0.2785,19134,09/23/03
500964,10,,-0.2097,15237,02/17/05
541027156,19,I22,-0.2378,02150,11/13/06
224413015,79,I23,0.8304,84401,07/20/10
451306,10,I02,-0.3149,40601,02/02/12
538893,29,I01,0.3246,49087,05/12/11
51273959,10,,-0.2488,32503,05/23/14
755715,171,I20,0.4542,11769,04/17/14
762118,35,I20,0.3394,68127,09/12/08
279008103,11,I20,0.6648,14225,05/15/15
458751480,33,I19,0.1056,60607,06/25/08
657576733,9,,-0.2462,53005,03/01/08
690263,15,I22,0.3918,10001,07/14/02
621684,34,I26,0.6284,92115,05/16/98
558083,13,I22,0.7379,14904,08/17/15
601323166,74,I20,0.2690,44857,03/23/05
519454,22,I24,0.1056,60010,06/14/14
525451440,74,I25,-0.5883,55904,07/19/02
122503569,23,I22,-0.4309,35244,09/25/08
781371,5,I27,0.6383,95076,04/16/98
509224,19,I21,-0.4892,17042,05/28/16
193458831,74,I26,0.3866,55106,06/15/12
74402268,2,I27,-0.4896,70501,04/08/00
699420,51,I22,0.3849,48170,03/24/05
573928975,39,I27,0.7132,49503,08/03/08
643477172,15,,0.5467,78336,07/30/00
533959,20,I14,0.2923,20005,11/23/05
62728371,3,I24,0.5411,90602,10/16/11
368427805,68,I19,-0.2305,67217,01/14/05
421643079,34,I21,0.5411,91403,10/09/10
416979689,147,I24,-0.2305,67203,01/22/11
615041,103,I14,0.3904,95901,04/26/10
7155650,10,I20,-0.2162,72601,03/26/02
842662,6,I24,-0.4309,35203,12/01/11
270850945,17,,0.6220,43537,05/08/99
370914830,55,I21,0.3918,10036,01/23/01
177309401,11,I12,-0.4682,14480,01/08/99
575644870,28,,0.6907,48327,04/23/01
152980254,10,I21,0.3749,75205,02/20/08
272827869,128,I27,0.6643,13212,10/08/98
92598728,16,I22,-0.5369,63830,01/05/15
512463211,10,I27,0.2819,23228,01/05/03
284150666,11,I20,0.9521,80109,12/01/04
275203116,22,I13,-0.3161,58103,08/24/06
363836550,1264,I20,0.3381,46514,07/19/02
696834,26,I11,0.4096,45424,11/13/13
868894,32,I27,0.2655,55068,03/09/03
229017942,21,I19,-0.2305,67214,04/29/98
634524,5,I04,0.3918,10022,12/11/99
282965035,5,,-0.3611,70005,04/04/12
462412,22,I12,-0.5817,27983,07/13/15
522961776,11,I17,0.5030,93270,08/24/02
297754047,14,I12,0.0978,29601,02/24/03
612383,45,I27,0.4554,63116,07/15/00
781267,22,I19,0.5411,91362,10/31/08
311812794,20,I13,0.0436,37067,01/23/16
825024,2,I12,?,07066,12/11/03
286003340,36,I27,0.5411,91107,07/28/15
606878,9,I22,0.2401,28247,08/07/15
824101,6,I27,-0.9138,54140,11/26/03
304675519,21,I26,0.1056,60607,05/28/05
543158,42,I22,-0.7957,36610,11/06/11
727581,44,I20,0.2884,66215,06/12/16
306047212,17,I25,-0.0802,01581,06/26/06
742001,15,I12,0.6284,92108,11/16/01
300694541,47,I27,0.0520,08051,07/19/14
550635569,11,I19,-0.4178,29579,07/21/00
169186175,11,I23,-0.3986,74012,05/16/04
506902168,52,I19,-0.3986,74114,07/11/11
618902236,10,I20,-1.4487,38501,03/22/04
677162383,63,,-0.2453,02062,05/16/98
852999,9,I20,0.6859,48092,07/13/01
533913213,261,,0.3200,37210,11/20/09
687177224,20,,?,08077,06/17/15
572670362,296,I24,0.6220,43560,08/15/09
75856934,14,I22,-0.5709,28150,09/05/12
670917442,20,,0.3866,55117,09/23/15
709126,17,I27,0.0587,23510,07/12/15
832951,40,I16,-0.7831,54935,10/19/11
685776,19,I26,0.5411,90024,08/07/98
326906260,15,I13,-0.0333,06103,05/16/15
122276216,4,I13,-0.0188,01940,11/26/16
353836762,506,I09,-0.5895,27560,12/03/14
648306,22,I13,0.3918,10017,11/29/15
664711,44,I22,-0.1124,55405,04/02/02
481468,11,I15,0.8253,44022,07/16/99
211734077,31,I27,-0.0382,59801,05/14/07
600023965,30,I20,0.1011,77040,04/25/08
76543402,18,I11,0.2259,21076,09/22/05
548986956,61,I15,0.7661,04347,11/06/11
217051015,79,I23,-0.5587,53190,07/03/07
774216,30,I27,0.2920,85022,03/26/07
173981160,119,I25,-0.3488,73114,02/10/16
351502042,25,I27,0.5411,91204,10/24/08
461586,26,I03,-0.2097,15219,11/27/07
444666,11,I13,0.5411,90069,07/25/99
632360084,37,I15,0.6907,48025,10/24/09
685792,27,I25,0.7818,45420,09/17/06
309906626,23,I21,0.2270,49456,12/07/04
640243,46,I22,0.9627,49464,04/02/98
650334297,31,I12,-1.4358,28607,03/01/14
594413659,10,,-0.1242,07652,05/04/03
436755,679,I26,0.3849,48104,03/16/08
833545,8,I26,-0.1593,87701,06/18/07
300913433,228,I21,-0.7762,57013,11/18/12
488900968,188,I27,?,94160,08/19/15
353141318,1392,I19,0.1787,77380,04/23/99
661035,25,I19,-0.1127,05446,08/30/13
454012,32,I27,0.2655,55120,01/22/15
150431583,33,I20,0.5411,90404,04/04/08
737504,20,I22,0.1108,03801,10/03/05
255277907,29,I13,0.2819,23230,08/27/15
236824815,4,I24,-0.0555,02109,06/06/10
458802,3,I12,0.7381,95472,03/11/09
523730,19,I23,0.1011,77054,08/06/16
152842407,103,I27,1.0372,48723,08/02/10
692721402,53,,-0.8657,27455,09/25/13
383517853,57,I25,0.4125,95117,04/23/01
105011352,14,I09,0.3866,55117,11/02/05
700982,26,I22,0.5411,90025,04/12/09
628955747,1789,I24,0.9319,80503,12/31/99
635780423,13,I26,-1.0843,79045,10/22/14
616790089,234,I09,-0.3405,52233,06/23/13
800276,26,I27,0.3246,49048,03/20/11
814140,2,,0.1056,60521,04/18/14
583900495,139,I20,0.8214,98642,02/12/14
374672256,43,I13,0.6284,92101,08/09/05
643277,10,I27,0.7771,46992,08/07/16
186704118,229,I20,0.1805,76107,07/31/07
723766,2,,-0.4998,61611,06/05/15
842629,34,I15,0.1226,63005,01/18/01
662173,23,I19,?,07083,02/18/05
799116,24,I16,0.0178,77706,03/14/11
677287,460,I20,0.4271,55421,01/05/11
516952244,914,,-0.8641,27103,08/02/10
682909,10,I12,0.9913,95661,11/30/06
464631,2,I27,0.2008,21202,10/16/03
382478118,17,I11,0.2923,20024,06/30/11
762591,8,I20,-0.4004,17406,07/12/00
439821,34,I25,0.5291,64153,08/22/09
621377798,171,I26,0.1056,60629,10/18/16
481783,3,I07,-0.3701,32301,09/05/07
461588,11,I13,-0.0555,02110,03/06/09
27986445,20,,-0.3161,58104,12/27/07
822614,108,I15,0.3830,04967,10/09/02
188951514,10,I12,0.3918,10021,09/04/05
506140,14,I09,-0.5895,27278,06/02/00
686101826,512,I20,0.4896,84121,05/01/14
693961722,32,,0.1805,76102,10/05/01
484963,19,I11,-0.1460,07059,05/05/03
569768,63,I20,-0.2416,76020,04/16/14
691941,5,I23,-1.5660,77351,06/22/99
689066,59,I26,0.6770,92833,11/25/05
273663798,73,I27,0.1805,76118,02/03/03
3908602,3,I20,0.1056,60601,05/26/14
677396,17,I15,-0.2097,15146,02/10/12
749339,17,I20,-1.4803,56007,10/13/03
32240458,14,I11,0.3918,10175,02/15/09
585769,22,I14,0.2923,20002,12/28/02
564386984,103,I07,0.4789,32746,10/05/10
489119727,17,I14,-0.3097,79065,02/26/01
666793,60,,-0.0333,06034,09/14/06
169874465,13,I20,-0.2860,46733,05/28/16
59205555,10,I20,-1.1807,18635,11/19/11
771025,37,I09,0.0031,19355,06/06/03
311335235,98,I25,-0.2097,15122,12/14/99
324309225,12683,I09,0.5792,27834,02/02/07
596859,63,I24,0.3918,10017,02/02/13
713722,7,I15,0.8779,10304,09/13/02
450052,38,I20,0.7818,45315,12/08/10
232555966,14,I20,-0.5353,05641,11/16/06
431331982,19,I20,-0.1977,74055,10/08/14
443039078,22,I09,0.6111,84097,11/13/04
737914,77,I27,0.3749,75038,04/27/16
627032015,15,,0.1056,60615,01/29/10
481728,35,I11,0.2923,20005,06/28/01
809954,7,I11,0.2401,89149,11/22/16
320058748,1,I23,0.4332,22030,04/05/11
311827684,45,I12,0.3595,41017,11/12/02
40716544,29,I11,-0.2453,02494,01/21/11
853733,12,I14,0.8845,29210,11/29/04
374496212,24,I12,0.2920,85202,10/02/09
544404,77,I11,0.6466,87544,01/30/05
289515418,34,I20,0.6648,14206,01/25/06
631188183,1784,I08,0.3918,10003,10/30/10
388877563,29,I13,0.1805,76102,02/03/08
455867,15,I22,-0.2462,53045,05/12/03
470876,16,I27,0.6907,48009,10/13/15
561132,231,I27,0.2370,19422,06/18/03
482171,1,I22,0.3918,10022,01/03/02
527607366,24,,-0.6984,56201,11/12/12
252095836,4,I27,0.4163,38028,10/28/14
493974835,35,I23,0.6770,92672,01/10/10
780752,42,I27,0.6770,92660,08/31/16
715932,4,,0.0000,21044,11/02/16
570087633,14,I19,0.2229,38133,12/15/13
704126,16,I14,-0.3917,02554,01/26/03
739915,10,I27,-0.6589,04122,01/21/07
498519343,82,I20,-0.6310,76240,03/20/01
561896093,439,I27,-0.4440,97439,07/10/01
527835696,325,I20,0.5768,11003,06/06/03
539910053,17,I23,0.0397,37415,12/21/12
125158500,72,I13,0.2370,19422,07/29/09
730437,31,I01,0.5411,91801,03/02/12
474210180,91,,0.3866,55117,12/25/98
650424414,750,I27,0.2408,83814,05/07/09
218221914,582,I20,-0.4495,16335,11/01/99
697786887,16,,0.1815,60188,09/11/04
240913269,111,I26,?,75417,07/15/04
529526,31,I21,0.1530,98117,03/10/98
675684,10,I11,0.1056,60008,01/16/11
426503692,15,I09,0.4731,33607,10/29/04
804738,21,I19,-0.8132,23805,07/04/98
540890,5,I16,1.7223,57701,11/02/12
683830,2,I12,0.7242,10466,06/26/05
735513,3,I13,0.2923,20009,05/25/09
565191,13,I12,0.2229,38134,07/01/07
557579136,9,I19,0.4146,32210,05/15/14
774743,39,I26,-0.0319,35453,04/10/07
514422,21,I27,0.1490,75013,05/05/13
502627,14,I27,0.1530,98101,04/14/15
457258069,86,,0.3413,71111,12/30/13
430818070,18,I11,0.3749,75039,02/20/00
547117,26,I27,0.3749,75231,11/25/12
831831,51,I22,-0.2097,15071,03/13/10
273962739,25,,0.6996,80524,01/29/00
219768318,72,I11,0.1056,60613,12/24/16
821288,17,I14,0.4332,22030,01/06/99
50369729,107,I23,0.3749,75247,03/08/10
634433,16,I21,0.5401,87102,01/20/07
513653731,14,I21,-0.9290,37357,04/26/03
461675,9,I22,-0.1704,27604,01/24/13
